Nid;Títol;Tipus;Autor;Num. Inventari;Alçada;Amplada;Col·lecció;Inici;Imatge;Subjecte representat;Localització;Col·lecció;Carrer;Codi catàleg;Coordenades;Diócesis;Estatus;Gènere;Material utilitzat;Part de;Població;Wikilink
12137;Ex-libris Hans Lamm;Estampa;;161952-G;153;94;Secció de Gravats (MNAC);1912;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27563300
12138;Ex-libris Haris Speckner;Estampa;;164099-G;103;132;Secció de Gravats (MNAC);1913;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27516824
12139;Ex-libris Harold  Nelson;Estampa;Q15497413;163756-G;194;132;Secció de Gravats (MNAC);1904;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567176
12140;Ex-libris Harold  Nelson (Museu Nacional d'Art de Catalunya, inv 163760-G);Estampa;Q15497413;163760-G;23;152;Secció de Gravats (MNAC);1908;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567177
12141;Ex-libris Harold Morton Roberts;Estampa;;160803-G;118;39;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566056
12142;Ex-libris Harold Morton Roberts (Museu Nacional d'Art de Catalunya, inv 160801-G);Estampa;;160801-G;118;39;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567828
12143;Ex-libris Harold Morton Roberts (Museu Nacional d'Art de Catalunya, inv 160861-G);Estampa;;160861-G;12;59;Secció de Gravats (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566360
12144;Ex-libris Hayne. H.;Estampa;Q21152485;160026-G;89;8;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568071
12145;Ex-libris Heinrich Kichler;Estampa;;162898-G;101;73;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27559843
12146;Ex-libris Heinz Egerer;Estampa;Willi Geiger;161557-G;162;15;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27560614
12147;Ex-libris Heinz Egerer (Museu Nacional d'Art de Catalunya, inv 161441-G);Estampa;Willi Geiger;161441-G;143;142;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27564164
12148;Ex-libris Helen L. Davis;Estampa;;160744-G;115;5;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567814
12149;Ex-libris Henri Daragon;Estampa;;163467-G;127;106;Secció de Gravats (MNAC);1908;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568603
12150;Ex-libris Henriette Ammann;Estampa;;162038-G;139;103;Secció de Gravats (MNAC);1906;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27560746
12151;Ex-libris Henry Francis Parmelee;Estampa;;160427-G;112;8;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566219
12152;Ex-libris Henry V. A. Parsell;Estampa;;160055-G;14;95;Secció de Gravats (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567207
12153;Ex-libris Henry-André;Estampa;;162517-G;125;82;Secció de Gravats (MNAC);1893;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567950
12154;Ex-libris Henry-André (Museu Nacional d'Art de Catalunya, inv 162505-G);Estampa;;162505-G;142;101;Secció de Gravats (MNAC);1893;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568786
12155;Ex-libris Henry-André (Museu Nacional d'Art de Catalunya, inv 162516-G);Estampa;;162516-G;155;102;Secció de Gravats (MNAC);1893;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568789
12156;Ex-libris Herbert Hale Taylor;Estampa;;160063-G;71;88;Secció de Gravats (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566315
12157;Ex-libris Hermenegildo Miralles;Estampa;Josep Triadó i Mayol;163798-G;133;95;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565345
12158;Ex-libris Hiram Edmund Deats;Estampa;;160705-G;118;83;Secció de Gravats (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567075
12159;Ex-libris Homer Shepherd;Estampa;;160873-G;103;68;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567798
12160;Ex-libris Hoszta Jozsef-Muzeum;Estampa;;163770-G;98;58;Secció de Gravats (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27569068
12161;Ex-libris Howard Wilford Bell;Estampa;Q20088647;160396-G;221;17;Secció de Gravats (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27569273
12162;Ex-libris Howe Williams;Estampa;;160056-G;118;77;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566057
12163;Ex-libris Hugo Peckert;Estampa;;161373-G;138;95;Secció de Gravats (MNAC);1904;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27563232
12164;Ex-libris Hugo Sanner;Estampa;Alexandre de Riquer i Ynglada;200394-000;295;229;Secció de Gravats (MNAC);1906;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27516859
12165;Ex-libris Hugo Sanner (Museu Nacional d'Art de Catalunya, inv 162289-G);Estampa;Alexandre de Riquer i Ynglada;162289-G;289;228;Secció de Gravats (MNAC);1906;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565222
12166;Ex-libris I. Wolf;Estampa;;164016-G;15;117;Secció de Gravats (MNAC);1906;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27516808
12167;Ex-libris IUK.Weinheimer;Estampa;Willi Geiger;161434-G;147;12;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27564146
12168;Ex-libris Iane Patterson;Estampa;Robert Anning Bell;163788-G;112;77;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566019
12169;Ex-libris Ildefons Suñol;Estampa;Josep Triadó i Mayol;163849-G;98;75;Secció de Gravats (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565375
12170;Ex-libris Immanuel Presbyterian Sunday School;Estampa;;160865-G;133;8;Secció de Gravats (MNAC);1899;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566085
12171;Ex-libris Ink Weinheimer;Estampa;Willi Geiger;161465-G;147;12;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27560605
12172;Ex-libris Iohanna Birkenruth;Estampa;Robert Anning Bell;163792-G;68;43;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566015
12173;Ex-libris Iohn Paul Bocock;Estampa;;160066-G;62;51;Secció de Gravats (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566246
12174;Ex-libris Irene Pratt;Estampa;;162475-G;92;73;Secció de Gravats (MNAC);1907;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27569044
12175;Ex-libris Isabel Fernandina;Estampa;anònim;163101-G;92;133;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568026
12176;Ex-libris Isabel Fernandina (Museu Nacional d'Art de Catalunya, inv 163110-G);Estampa;anònim;163110-G;138;98;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568031
12177;Ex-libris Isidor Pellegrini;Estampa;Q2645138;163689-G;109;72;Secció de Gravats (MNAC);1906;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568005
12178;Ex-libris J. Gómez de la Cortina;Estampa;anònim;163134-G;4;3;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568043
12179;Ex-libris J. et J. Marchand;Estampa;;162504-G;139;109;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567965
12180;Ex-libris J.B Mercier;Estampa;;163416-G;16;99;Secció de Gravats (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568818
12181;Ex-libris J.C.H Clark;Estampa;Q21152485;160032-G;86;56;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568072
12182;Ex-libris J.Monsalvatje;Estampa;Q3779171;162230-G;184;143;Secció de Gravats (MNAC);1910;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565339
12183;Ex-libris JTM [Josep Triadó Mayol];Estampa;Josep Triadó i Mayol;163832-G;142;105;Secció de Gravats (MNAC);1904;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565397
12184;Ex-libris James M. Baker;Estampa;;160425-G;26;194;Secció de Gravats (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566343
12185;Ex-libris James S. Goldsmith;Estampa;;160111-G;88;63;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567845
12186;Ex-libris Jan des Vignes;Estampa;;163351-G;121;98;Secció de Gravats (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567954
12187;Ex-libris Jane Nelson;Estampa;Q15497413;123459-G;23;154;Secció de Gravats (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566138
12188;Ex-libris Jaume Llongueras Badia;Estampa;Jaume Llongueras i Badia;157751-G;138;55;Secció de Gravats (MNAC);1904;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27514595
12189;Ex-libris Jaume Pahissa;Estampa;Josep Triadó i Mayol;163801-G;135;84;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565312
12190;Ex-libris Jay Vivian Chambers;Estampa;;160046-G;171;133;Secció de Gravats (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566069
12191;Ex-libris Jeanne Demeufve;Estampa;;163431-G;125;73;Secció de Gravats (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568740
12192;Ex-libris Jeroni Granell;Estampa;Josep Triadó i Mayol;162247-G;139;85;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565381
12193;Ex-libris Jessica Hotchkiss Ross;Estampa;;160742-G;78;48;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567811
12194;Ex-libris Joan Furnells;Estampa;Josep Triadó i Mayol;163847-G;139;99;Secció de Gravats (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27564488
12195;Ex-libris Joaquim Cabot;Estampa;Alexandre de Riquer i Ynglada;160663-G;81;37;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565518
12196;Ex-libris Joaquim Malats;Estampa;Alexandre Cardunets Cazorla;157752-G;78;143;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27514567
12197;Ex-libris Johannes Mgebroff;Estampa;;164139-G;76;48;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27516792
12198;Ex-libris Johannes Mgebroff (Museu Nacional d'Art de Catalunya, inv 164140-G);Estampa;;164140-G;59;35;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27516794
12199;Ex-libris John Chipman Gray;Estampa;Q4968276;160649-G;92;69;Secció de Gravats (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567125
12200;Ex-libris John W. Lowe;Estampa;;160075-G;78;63;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566286
12201;Ex-libris Jordi Monsalvatje;Estampa;Domènec Corominas i Prats;162078-G;9;115;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565332
12202;Ex-libris Jorge Monsalvatje;Estampa;anònim;162171-G;116;86;Secció de Gravats (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27561379
12203;Ex-libris Jorge Monsalvatje (Museu Nacional d'Art de Catalunya, inv 160243-G);Estampa;;160243-G;145;87;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27561455
12204;Ex-libris Jorge Monsalvatje (Museu Nacional d'Art de Catalunya, inv 160244-G);Estampa;;160244-G;127;74;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27561456
12205;Ex-libris Jorge Monsalvatje (Museu Nacional d'Art de Catalunya, inv 162212-G);Estampa;;162212-G;154;112;Secció de Gravats (MNAC);1914;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565333
12206;Ex-libris Jos. Monsalvatje;Estampa;;162220-G;216;16;Secció de Gravats (MNAC);1912;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27560024
12207;Ex-libris Jose Albiol y Lopez;Estampa;Josep Triadó i Mayol;163822-G;109;56;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565266
12208;Ex-libris Jose Miralpeix y Pujol;Estampa;Josep Triadó i Mayol;163841-G;135;105;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565405
12209;Ex-libris Josep Yxart y de Moragas;Estampa;Francesc de Cidón Navarro;162073-G;116;89;Secció de Gravats (MNAC);1910;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565335
12210;Ex-libris Joseph Batlló;Estampa;Josep Triadó i Mayol;163854-G;129;167;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27564491
12211;Ex-libris Joseph Casas;Estampa;Josep Triadó i Mayol;162240-G;136;129;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565269
12212;Ex-libris Joseph Huntress Wheeler;Estampa;;160682-G;102;75;Secció de Gravats (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568647
12213;Ex-libris Joseph Monsalvatje;Estampa;Alexandre de Riquer i Ynglada;162138-G;163;86;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27559588
12214;Ex-libris Joseph Monsalvatje (Museu Nacional d'Art de Catalunya, inv 162125-G);Estampa;Alexandre de Riquer i Ynglada;162125-G;194;111;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27559712
12215;Ex-libris Joseph Monsalvatje (Museu Nacional d'Art de Catalunya, inv 162126-G);Estampa;Alexandre de Riquer i Ynglada;162126-G;194;111;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27559753
12216;Ex-libris Joseph Monsalvatje (Museu Nacional d'Art de Catalunya, inv 162136-G);Estampa;Alexandre de Riquer i Ynglada;162136-G;18;98;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27559780
12217;Ex-libris Joseph Monsalvatje (Museu Nacional d'Art de Catalunya, inv 162137-G);Estampa;Alexandre de Riquer i Ynglada;162137-G;197;107;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27559782
12218;Ex-libris Joseph Monsalvatje (Museu Nacional d'Art de Catalunya, inv 162139-G);Estampa;Josep Triadó i Mayol;162139-G;122;92;Secció de Gravats (MNAC);1904;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27562977
12219;Ex-libris Joseph Monsalvatje (Museu Nacional d'Art de Catalunya, inv 162140-G);Estampa;Josep Triadó i Mayol;162140-G;122;92;Secció de Gravats (MNAC);1904;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27562983
12220;Ex-libris Joseph Monsalvatje (Museu Nacional d'Art de Catalunya, inv 162144-G);Estampa;Alexandre de Riquer i Ynglada;162144-G;116;87;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27560744
12221;Ex-libris Joseph Monsalvatje (Museu Nacional d'Art de Catalunya, inv 162158-G);Estampa;Ramon Casals i Vernis;162158-G;151;108;Secció de Gravats (MNAC);1912;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27563505
12222;Ex-libris Joseph Monsalvatje (Museu Nacional d'Art de Catalunya, inv 162228-G);Estampa;Q3779171;162228-G;18;149;Secció de Gravats (MNAC);1910;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565337
12223;Ex-libris Joseph Monsalvatje 1905;Estampa;Eusebi Busquets i Conill;162165-G;129;55;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27561689
12224;Ex-libris Joseph Mª Soler;Estampa;Josep Triadó i Mayol;163821-G;79;95;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565293
12225;Ex-libris Joseph O'Malley;Estampa;;160753-G;113;8;Secció de Gravats (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568704
12226;Ex-libris Joseph Pella y Forgas;Estampa;Josep Triadó i Mayol;163806-G;136;98;Secció de Gravats (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565369
12227;Ex-libris Joseph Roig Buxeres;Estampa;Josep Triadó i Mayol;163815-G;146;92;Secció de Gravats (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565377
12228;Ex-libris Joseph Triado;Estampa;Josep Triadó i Mayol;163823-G;128;13;Secció de Gravats (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565264
12229;Ex-libris Josephine E. S. Porter;Estampa;;160713-G;118;82;Secció de Gravats (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568997
12230;Ex-libris Joshua Sing;Estampa;Robert Anning Bell;123462-G;107;159;Secció de Gravats (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566008
12231;Ex-libris Jos·Monsalvatje;Estampa;;162219-G;213;158;Secció de Gravats (MNAC);1912;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565341
12232;Ex-libris José Maria Palarea;Estampa;anònim;163258-G;37;6;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27567066
12233;Ex-libris José Mª de Careaga Monsalvatje;Estampa;Alexandre de Riquer i Ynglada;162118-G;274;228;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27564502
12234;Ex-libris José Mª de Careaga Monsalvatje (Museu Nacional d'Art de Catalunya, inv 162117-G);Estampa;Alexandre de Riquer i Ynglada;162117-G;276;232;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565555
12235;Ex-libris José Palú;Estampa;anònim;163097-G;55;58;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566971
12236;Ex-libris Juan Moraleda y Esteban;Estampa;anònim;163139-G;149;97;Secció de Gravats (MNAC);1912;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568024
12237;Ex-libris Juan Moraleda y Esteban (Museu Nacional d'Art de Catalunya, inv 163140-G);Estampa;anònim;163140-G;149;97;Secció de Gravats (MNAC);1912;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568025
12238;Ex-libris Juan de Quiroga;Estampa;anònim;163218-G;32;46;Secció de Gravats (MNAC);1889;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566486
12239;Ex-libris Julia Litchfield Hills;Estampa;;160431-G;134;109;Secció de Gravats (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27566269
12240;Ex-libris Julia von Schönberg;Estampa;;160476-G;9;74;Secció de Gravats (MNAC);1899;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27560915
12241;Ex-libris Julian Valon;Estampa;Josep Triadó i Mayol;163813-G;113;127;Secció de Gravats (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565239
12242;Ex-libris Julian Valon (Museu Nacional d'Art de Catalunya, inv 163799-G);Estampa;Josep Triadó i Mayol;163799-G;13;85;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27565348
12243;Ex-libris K. E. Graf zu Leiningen-Westburg;Estampa;;163973-G;143;112;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27516747
12244;Ex-libris K. E. Graf zu Leiningen-Westerburg;Estampa;;164008-G;141;114;Secció de Gravats (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27516748
12245;Ex-libris K.Lips;Estampa;;163716-G;144;111;Secció de Gravats (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568855
12246;Ex-libris K.Lips (Museu Nacional d'Art de Catalunya, inv 163717-G);Estampa;;163717-G;128;101;Secció de Gravats (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Gravats (MNAC);;;;;;;;;;http://www.wikidata.org/entity/Q27568862
