Nid;Títol;Tipus;Autor;Num. Inventari;Alçada;Amplada;Col·lecció;Inici;Imatge;Subjecte representat;Localització;Col·lecció;Carrer;Codi catàleg;Coordenades;Diócesis;Estatus;Gènere;Material utilitzat;Part de;Població;Wikilink
5056;Sant Feliu de Torelló;Pintura;Darío de Regoyos;065616-000;;;Col·lecció d'Art Modern (MNAC);1912-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511011
5057;Sant Francesc i els ocells;Pintura;Alexandre de Riquer i Ynglada;010845-000;;;Col·lecció d'Art Modern (MNAC);1890-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510985
5058;Sant Llorenç del Munt;Pintura;Joaquim Vancells i Vieta;011023-000;;;Col·lecció d'Art Modern (MNAC);1894-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509591
5059;Santa Família;Pintura;Mela Mutermilch;011187-000;;;Col·lecció d'Art Modern (MNAC);1909-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27576574
5060;Santa Isabel oferint la corona de reina a un pobre;Pintura;Aleix Clapés i Puig;011203-000;;;Col·lecció d'Art Modern (MNAC);1890-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509983
5061;Sardana;Pintura;Francesc Xavier Nogués i Casas;004628-000;;;Col·lecció d'Art Modern (MNAC);1907-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509734
5063;Serà diftèria?;Pintura;Q5995562;010166-000;;;Col·lecció d'Art Modern (MNAC);1894-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509675
5064;Setembre;Pintura;Melcior Domenge i Antiga;010910-000;;;Col·lecció d'Art Modern (MNAC);1893-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509589
5065;Setembre (Museu Nacional d'Art de Catalunya, inv 008181-000);Pintura;Eliseu Meifrèn i Roig;008181-000;;;Col·lecció d'Art Modern (MNAC);1896-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509960
5066;Setembre (Museu Nacional d'Art de Catalunya, inv 010849-000);Pintura;;010849-000;;;Col·lecció d'Art Modern (MNAC);1895-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510671
5067;Sitges al segle XX;Pintura;Miquel Utrillo i Morlius;071986-000;;;Col·lecció d'Art Modern (MNAC);1895-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27574281
5068;Sol i ombra;Pintura;Joaquim Mir i Trinxet;010887-000;;;Col·lecció d'Art Modern (MNAC);1894-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27576023
5069;Sol ponent;Pintura;Lluís Rigalt i Farriols;010557-000;;;Col·lecció d'Art Modern (MNAC);1884-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510958
5070;Soledad;Pintura;Isidre Nonell i Monturiol;004642-000;;;Col·lecció d'Art Modern (MNAC);1906-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510853
5071;Solitud;Pintura;Nicolau Raurich i Petre;010051-000;;;Col·lecció d'Art Modern (MNAC);1907-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511002
5072;Solitud (Museu Nacional d'Art de Catalunya, inv 010838-000);Pintura;Laureà Barrau i Buñol;010838-000;;;Col·lecció d'Art Modern (MNAC);1891-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575847
5073;Sor Sanxa;Pintura;Francesc Torrescassana i Sallarés;011321-000;;;Col·lecció d'Art Modern (MNAC);1894-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509670
5074;Sortida de la lluna;Pintura;Q15435269;011093-000;;;Col·lecció d'Art Modern (MNAC);1894-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511040
5075;Sortida del ball;Pintura;Romà Ribera i Cirera;010781-000;;;Col·lecció d'Art Modern (MNAC);1894-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510966
5076;Sostre d'un saló del palau del marquès de Marianao, part esquerra;Pintura;anònim;038384-002;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509992
5077;St. Mâlo, marina;Pintura;anònim;021927-000;;;Col·lecció d'Art Modern (MNAC);1902-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511041
5078;Suburbis de Barcelona;Pintura;Nicolau Raurich i Petre;004026-000;;;Col·lecció d'Art Modern (MNAC);1909-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511004
5079;Taller de tapissos;Pintura;;010058-000;;;Col·lecció d'Art Modern (MNAC);1891-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510737
5080;Tarda de primavera;Pintura;Tomàs Sans Corbella;024674-000;;;Col·lecció d'Art Modern (MNAC);1896-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510581
5081;Tarda en una casa rural;Pintura;Q573668;011184-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27512966
5082;Tarongers vora el mar;Pintura;Joaquim Torres i García;004283-000;;;Col·lecció d'Art Modern (MNAC);1911-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27576484
5083;Taula petitòria;Pintura;Q538680;010074-000;;;Col·lecció d'Art Modern (MNAC);1914-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27512943
5084;Tempesta;Pintura;Joan González i Pellicer;202522-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511655
5085;Temple a les nimfes;Pintura;Joaquim Torres i García;220102-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27576562
5087;Tercet (estudi de caps);Pintura;Charles Cottet;011120-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510894
5088;Terrers (Montgat);Pintura;Nicolau Raurich i Petre;004028-000;;;Col·lecció d'Art Modern (MNAC);1906-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27574035
5089;Testa Ludovica;Pintura;Antoni Fabrés i Costa;011868-000;;;Col·lecció d'Art Modern (MNAC);1910-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509965
5090;Tipus oriental (zíngara);Pintura;Francesc Galofré i Oller;010832-000;;;Col·lecció d'Art Modern (MNAC);1889-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511102
5091;Tiradora de cartes;Pintura;Lluís Franco i Salinas;011344-000;;;Col·lecció d'Art Modern (MNAC);1897-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511076
5092;Torero tocant la guitarra;Pintura;Josep Benlliure i Gil;011287-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510710
5093;Tornant del tros;Pintura;Joan Llimona i Bruguera;010818-000;;;Col·lecció d'Art Modern (MNAC);1896-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509649
5094;Toros (Cavalls morts) o A l'estiu, tota cuca viu;Pintura;Ramon Casas i Carbó;214436-000;;;Col·lecció d'Art Modern (MNAC);1886-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27571906
5095;Translació de les despulles de santa Eulàlia de Santa Maria del Mar a la catedral;Pintura;Aleix Clapés i Puig;010792-000;;;Col·lecció d'Art Modern (MNAC);1890-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509986
5096;Tres nus al bosc;Pintura;Joaquim Sunyer i de Miró;039150-000;;;Col·lecció d'Art Modern (MNAC);1913-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27576565
5097;Triomf de la Comèdia;Pintura;Antoni Fabrés i Costa;011706-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509958
5098;Tristesa;Pintura;Q1169527;011450-000;;;Col·lecció d'Art Modern (MNAC);1904-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511088
5099;Un borratxo;Pintura;Lluís Graner i Arrufí;024657-000;;;Col·lecció d'Art Modern (MNAC);1891-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511106
5102;Un carrer de París (Sol d'hivern);Pintura;Marià Pidelaserra i Brias;004087-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27574078
5103;Un dia d'hivern al jardí del Luxemburg;Pintura;Marià Pidelaserra i Brias;004093-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27512949
5104;Un entrebanc;Pintura;Q2329599;011292-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508944
5105;Un picador;Pintura;Francisco Pradilla y Ortiz;011283-000;;;Col·lecció d'Art Modern (MNAC);1870-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510922
5106;Un racó de Sant Cugat del Vallès;Pintura;Nicolau Raurich i Petre;004024-000;;;Col·lecció d'Art Modern (MNAC);1906-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510998
5107;Un repòs;Pintura;Q21696535;011125-000;;;Col·lecció d'Art Modern (MNAC);1890-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511103
5108;Un tros de París a vista d'aucell (Hivern: dia emboirat);Pintura;Marià Pidelaserra i Brias;004091-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27574082
5109;Una manola;Pintura;Lluís Franco i Salinas;010069-000;;;Col·lecció d'Art Modern (MNAC);1897-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511081
5110;Una muntanya. Montseny. Sol ponent-se;Pintura;Marià Pidelaserra i Brias;004088-000;;;Col·lecció d'Art Modern (MNAC);1903-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27574028
5111;Una romança;Pintura;Santiago Rusiñol i Prats;011422-000;;;Col·lecció d'Art Modern (MNAC);1894-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509634
5113;Vall de Querol;Pintura;Marià Pidelaserra i Brias;043719-000;;;Col·lecció d'Art Modern (MNAC);1897-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27512954
5114;Vallcarca;Pintura;Francesc Gimeno i Arasa;011420-000;;;Col·lecció d'Art Modern (MNAC);1898-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511153
5115;Vallcarca en nit de lluna;Pintura;Joan Vidal Ventosa;071474-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27574038
5116;Vaquers. Retorn de la ramaderia;Pintura;Baldomer Galofre i Giménez;011318-000;;;Col·lecció d'Art Modern (MNAC);1891-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509962
5117;Vaques en un prat;Pintura;Joaquim Vayreda i Vila;010579-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511138
5118;Vaques pasturant;Pintura;Enric Galwey i Garcia;041887-000;;;Col·lecció d'Art Modern (MNAC);1890-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511117
5119;Velers;Pintura;;011100-000;;;Col·lecció d'Art Modern (MNAC);1907-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27512176
5120;Vell mariner (Museu Nacional d'Art de Catalunya, inv 041855-000);Pintura;Manuel Feliu de Lemus;041855-000;;;Col·lecció d'Art Modern (MNAC);1889-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511083
5121;Vell sagristà;Pintura;Romà Ribera i Cirera;022908-000;;;Col·lecció d'Art Modern (MNAC);1897-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510972
5122;Venedora de flors;Pintura;Q12013150;011201-000;;;Col·lecció d'Art Modern (MNAC);1898-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510795
5123;Venus?;Pintura;Q1827402;011129-000;;;Col·lecció d'Art Modern (MNAC);1903-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510583
5124;Versalles;Pintura;Joaquim Sunyer i de Miró;039141-000;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511051
5125;Versalles (Museu Nacional d'Art de Catalunya, inv 003845-000);Pintura;Joaquim Sunyer i de Miró;003845-000;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511060
5126;Vesprada;Pintura;Joaquim Torres i García;004285-000;;;Col·lecció d'Art Modern (MNAC);1901-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27576485
5127;Vista de Barcelona des d'un terrat de la Riera de Sant Joan;Pintura;Ramon Martí i Alsina;004095-000;;;Col·lecció d'Art Modern (MNAC);1889-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27573919
5128;Vista de Toledo;Pintura;Aureliano de Beruete;010075-000;;;Col·lecció d'Art Modern (MNAC);1907-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510585
5129;Vista de la capital de Mèxic;Pintura;Antoni Fabrés i Costa;011862-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509974
5130;Vista del port de Barcelona;Pintura;Joan Roig i Soler;040745-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510988
5131;Vol d'alba;Pintura;Francesc Torrescassana i Sallarés;024639-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509673
5132;Voltants d'Olot;Pintura;Joaquim Mir i Trinxet;004637-000;;;Col·lecció d'Art Modern (MNAC);1894-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510812
5133;Vora l'estany;Pintura;Q2329599;011328-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508945
5134;Vores d'un riu;Pintura;;045767-000;;;Col·lecció d'Art Modern (MNAC);1901-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508940
5135;Vores de riu;Pintura;Joaquim Vayreda i Vila;004256-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511163
5136;Vuit composicions decoratives al·legòriques sobre el creixement de Barcelona;Pintura;Dionís Baixeras i Verdaguer;045788-CJT;;;Col·lecció d'Art Modern (MNAC);1911-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508962
5137;¡Fue un artista!;Pintura;Q687046;011018-000;;;Col·lecció d'Art Modern (MNAC);1890-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511110
5138;«Rosa Mística» pintura lateral de l'oratori Cendoya;Pintura;Josep Pey;113251-037;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575835
5139;«Rosa Mística» pintura lateral de l'oratori Cendoya;Pintura;Joan Busquets i Jané;113251-037;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575835
5140;«Salus Infirmorum» pintura lateral de l'oratori Cendoya;Pintura;Josep Pey;113251-038;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575836
5141;«Salus Infirmorum» pintura lateral de l'oratori Cendoya;Pintura;Joan Busquets i Jané;113251-038;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575836
5142;«Sancta Maria» pintura lateral de l'oratori Cendoya;Pintura;Josep Pey;113251-035;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575832
5143;«Sancta Maria» pintura lateral de l'oratori Cendoya;Pintura;Joan Busquets i Jané;113251-035;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575832
5144;«Stella Matutina» pintura lateral de l'oratori Cendoya;Pintura;Josep Pey;113251-039;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575838
5145;«Stella Matutina» pintura lateral de l'oratori Cendoya;Pintura;Joan Busquets i Jané;113251-039;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575838
5146;«Virgo Fidelis» pintura lateral de l'oratori Cendoya;Pintura;Josep Pey;113251-036;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575834
5147;«Virgo Fidelis» pintura lateral de l'oratori Cendoya;Pintura;Joan Busquets i Jané;113251-036;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575834
5148;Àlbers;Pintura;Frank Brangwyn;011122-000;;;Col·lecció d'Art Modern (MNAC);1907-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27574066
5149;Àvila;Pintura;Joaquim Sunyer i de Miró;039147-000;;;Col·lecció d'Art Modern (MNAC);1906-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511067
5150;Èxtasi de sant Francesc d'Assís;Pintura;Aleix Clapés i Puig;011206-000;;;Col·lecció d'Art Modern (MNAC);1890-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509984
2234; Al·legoria de la cançó catalana ;Pintura;Joan Llimona;CAT CEDOC 1.09.11; 250±1;150±1;Fundació Orfeó Català - Palau de la Música Catalana;;https://upload.wikimedia.org/wikipedia/commons/7/78/Al%C2%B7legoria_de_la_can%C3%A7%C3%B3_catalana_%28Joan_Llimona%29_-_CAT_CEDOC_1.09.11.jpg;;;Fundació Orfeó Català - Palau de la Música Catalana;;;2.174654599 41.3872775;;;;Oli;;;https://www.wikidata.org/wiki/Q22078322
2238;Entrada al cementiri de Sóller a la nit;Pintura;Santiago Rusiñol i Prats;;;;Girona Museum of Art;;https://upload.wikimedia.org/wikipedia/commons/a/a1/Santiago_Rusi%C3%B1ol_i_Prats%2C_Entrada_al_cementiri_de_S%C3%B3ller.jpg;;;Girona Museum of Art;;;2.852723500 41.9785038;;;paisatge;;;;
2241;Girona (Rusiñol);Pintura;Santiago Rusiñol i Prats;;;;Girona Museum of Art;;https://upload.wikimedia.org/wikipedia/commons/f/f5/Rusi%C3%B1ol._Girona.jpg;;;Girona Museum of Art;;;2.852723500 41.9785038;;;paisatge;;;;https://www.wikidata.org/wiki/Q11924274
2240;Garrot vil;Pintura;Ramon Casas i Carbó;;;;Museo Nacional Centro de Arte Reina Sofía;1894;;;;Museo Nacional Centro de Arte Reina Sofía;;;(-3.69455689 40.4079123);;;;;;;https://www.wikidata.org/wiki/Q5811810
2249;La càrrega;Pintura;Ramon Casas i Carbó;;298±1;470.5±0.1;Museu Comarcal de la Garrotxa;1899;https://upload.wikimedia.org/wikipedia/commons/d/dc/Ramon_Casas_Charge.jpg;;;Museu Comarcal de la Garrotxa;;;2.489343999 42.18137199;;;;;;;https://www.wikidata.org/wiki/Q9019132
2198;Un borratxo (Museu d'Art de Cerdanyola, inv MAC 139);Pintura;Josep de Togores i Llach;MAC 139;2057;1385;Museu d'Art de Cerdanyola;1910-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978999 41.491266;;;retrat;;;;http://www.wikidata.org/entity/Q24588490
1753;Antoni Casanovas Sallent;Pintura;Marià Matarrodona;744;61;50;Museu d'Art de Sabadell;1881-01-01T00:00:00Z;;;;Museu d'Art de Sabadell;;;2.109420600 41.54884620;;;retrat;;;;http://www.wikidata.org/entity/Q23951765
1754;Apunt de Madrid;Pintura;Joan Vila i Cinca;38;105;17;Museu d'Art de Sabadell;1880-01-01T00:00:00Z;;;;Museu d'Art de Sabadell;;;2.109420600 41.54884620;;;paisatge;;;;http://www.wikidata.org/entity/Q23952601
1755;Apunt de paisatge de Sant Bartomeu de la Quadra;Pintura;Marià Pidelaserra i Brias;480;27;32;Museu d'Art de Sabadell;1908-01-01T00:00:00Z;;;;Museu d'Art de Sabadell;;;2.109420600 41.54884620;;;paisatge;;;;http://www.wikidata.org/entity/Q23955388
1756;Apunt del Manzanares;Pintura;Joan Vila i Cinca;39;105;17;Museu d'Art de Sabadell;1885-01-01T00:00:00Z;;;;Museu d'Art de Sabadell;;;2.109420600 41.54884620;;;paisatge;;;;http://www.wikidata.org/entity/Q23952621
