Nid;Títol;Tipus;Autor;Num. Inventari;Alçada;Amplada;Col·lecció;Inici;Imatge;Subjecte representat;Localització;Col·lecció;Carrer;Codi catàleg;Coordenades;Diócesis;Estatus;Gènere;Material utilitzat;Part de;Població;Wikilink;;;;;;;;;;
14511;July Scribner's (Museu Nacional d'Art de Catalunya, inv 000586-C);Cartells;;000586-C;467;345;Secció de Cartells (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Fotogravat;;;http://www.wikidata.org/entity/Q27517053;;;;;;;;;;
14776;Success. Thanksgiving Number;Cartells;Joseph Christian Leyendecker;000588-C;359;255;Secció de Cartells (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Fotogravat;;;http://www.wikidata.org/entity/Q27517057;;;;;;;;;;
14795;The Century Magazine for June;Cartells;Q1866386;000487-C;535;275;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Fotogravat;;;http://www.wikidata.org/entity/Q27517061;;;;;;;;;;
14845;The Modern Cleanser (Museu Nacional d'Art de Catalunya, inv 000604-C);Cartells;Q1866386;000604-C;416;277;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Fotogravat;;;http://www.wikidata.org/entity/Q27517064;;;;;;;;;;
14684;Scribner's Magazine (The October);Cartells;;000503-C;528;36;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Fotogravat;;;http://www.wikidata.org/entity/Q27517069;;;;;;;;;;
14837;The Inland Printer. St. Valentine Number (Museu Nacional d'Art de Catalunya, inv 000534-C);Cartells;William Henry Bradley;000534-C;587;368;Secció de Cartells (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Fotogravat;;;http://www.wikidata.org/entity/Q27517073;;;;;;;;;;
14453;Harper's October;Cartells;Edward Penfield;000473-C;465;347;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517077;;;;;;;;;;
14431;Harper's April '98;Cartells;Edward Penfield;000472-C;408;243;Secció de Cartells (MNAC);1898;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517080;;;;;;;;;;
14452;Harper's May (Museu Nacional d'Art de Catalunya, inv 000470-C);Cartells;Edward Penfield;000470-C;41;245;Secció de Cartells (MNAC);1898;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517084;;;;;;;;;;
14572;March Century. Klondike;Cartells;anònim;000492-C;482;358;Secció de Cartells (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517088;;;;;;;;;;
14797;The Century for April;Cartells;Albert Edward Sterner;000499-C;512;361;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Fotogravat;;;http://www.wikidata.org/entity/Q27517089;;;;;;;;;;
14827;The Inland Printer. August (The Sun);Cartells;Joseph Christian Leyendecker;000483-C;433;263;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517093;;;;;;;;;;
14665;Revue bimestralle pour l'Art appliqué;Cartells;;000597-C;497;35;Secció de Cartells (MNAC);1890;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517094;;;;;;;;;;
14763;Sogno d'amore;Cartells;Q3229819;000627-C;408;311;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517098;;;;;;;;;;
14743;Sense títol (Museu Nacional d'Art de Catalunya, inv 000545-C);Cartells;Q3141534;000545-C;333;282;Secció de Cartells (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Paper;;;http://www.wikidata.org/entity/Q27517102;;;;;;;;;;
14144;A Pasteboard Crown;Cartells;Q3141534;000566-C;561;37;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Paper;;;http://www.wikidata.org/entity/Q27517105;;;;;;;;;;
14190;Behind the Arras;Cartells;Ethel Reed;000313-C;708;496;Secció de Cartells (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517108;;;;;;;;;;
14918;Vitello;Cartells;Henri Cassiers;000573-C;452;48;Secció de Cartells (MNAC);1890;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517111;;;;;;;;;;
14919;Vitello (Museu Nacional d'Art de Catalunya, inv 000573-C);Cartells;Henri Cassiers;000573-C;452;48;Secció de Cartells (MNAC);1890;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517114;;;;;;;;;;
14200;Black Rock and The Sky Pilot;Cartells;Q1866386;000314-C;579;55;Secció de Cartells (MNAC);1890;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517116;;;;;;;;;;
14400;Free to Serve;Cartells;Maxfield Parrish;000575-C;468;293;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517117;;;;;;;;;;
14146;A. Sanromá. Montage y Reparaciones de Bicicletas;Cartells;Joan Llaverias i Labró;000372-C;45;674;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517119;;;;;;;;;;
14253;Chiozza e Turchi;Cartells;Adolf Hohenstein;000592-C;508;279;Secció de Cartells (MNAC);1899;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517122;;;;;;;;;;
14557;Litografia Doyen;Cartells;Adolf Hohenstein;000593-C;624;428;Secció de Cartells (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517126;;;;;;;;;;
14240;Cesare Urtis E Cº.;Cartells;Adolf Hohenstein;000321-C;767;56;Secció de Cartells (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517130;;;;;;;;;;
14914;Vino Vermouth Fco. Cinzano e Cº;Cartells;Adolf Hohenstein;000594-C;455;346;Secció de Cartells (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517132;;;;;;;;;;
14399;Fratlli Rittatore;Cartells;Adolf Hohenstein;000343-C;60;496;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517134;;;;;;;;;;
14152;Aceites de oliva y aceitunas G. Sensat;Cartells;Adolf Hohenstein;000598-C;512;31;Secció de Cartells (MNAC);1890;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517136;;;;;;;;;;
14428;Granja Avicola de Sn. Luis;Cartells;Alexandre de Riquer i Ynglada;000406-C;63;43;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517138;;;;;;;;;;
14598;Nestlé's Food;Cartells;Alfons Mucha;000048-C;71;35;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517140;;;;;;;;;;
14564;Lustige Blætter;Cartells;Q536075;000549-C;46;326;Secció de Cartells (MNAC);1898;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517143;;;;;;;;;;
14515;Kunst=Ausstellung des Vereins der Künstleriñen;Cartells;;000029-C;71;48;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517144;;;;;;;;;;
14701;Scribner's. Christmas Number;Cartells;anònim;000518-C;56;37;Secció de Cartells (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517146;;;;;;;;;;
14924;Wiener Rundschau;Cartells;anònim;000550-C;475;352;Secció de Cartells (MNAC);1890;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517148;;;;;;;;;;
14207;Burgeff Gruen;Cartells;anònim;000552-C;394;566;Secció de Cartells (MNAC);1890;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517151;;;;;;;;;;
14208;Burgeff Gruen (Museu Nacional d'Art de Catalunya, inv 000552-C);Cartells;anònim;000552-C;394;566;Secció de Cartells (MNAC);1890;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517152;;;;;;;;;;
14646;Productes sans y nutritius procedents del Mas Sagarra;Cartells;Antoni Utrillo Viadera;000355-C;35;502;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517156;;;;;;;;;;
14517;L'Art Indépendant;Cartells;Armand Rassenfosse;000024-C;66;50;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517158;;;;;;;;;;
14822;The Gracious Queen;Cartells;Auguste Roubille;000537-C;59;382;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517160;;;;;;;;;;
14219;Carson Pirie Scott & Co;Cartells;Blanche Ostertag;000540-C;506;339;Secció de Cartells (MNAC);1890;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517162;;;;;;;;;;
14220;Carson Pirie Scott & Co.;Cartells;Blanche Ostertag;000548-C;509;343;Secció de Cartells (MNAC);1890;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517164;;;;;;;;;;
14783;The April Century;Cartells;Charles Allan Gilbert;000493-C;52;355;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517165;;;;;;;;;;
14492;If I Were King;Cartells;;000312-C;412;48;Secció de Cartells (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517167;;;;;;;;;;
14812;The Christmas Scribner's;Cartells;Q151165;000521-C;557;37;Secció de Cartells (MNAC);1899;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517168;;;;;;;;;;
14809;The Chap Book (Museu Nacional d'Art de Catalunya, inv 000486-C);Cartells;Claude Fayette Bragdon;000486-C;464;318;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517173;;;;;;;;;;
14832;The Inland Printer. March, 1901;Cartells;Edward Gordon Craig;000481-C;431;26;Secció de Cartells (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517177;;;;;;;;;;
14476;Heller & Bachrach;Cartells;Edward Penfield;000434-C;318;533;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517182;;;;;;;;;;
14799;The Century for March;Cartells;;000584-C;521;348;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517187;;;;;;;;;;
14656;R. H. Russell's Publications;Cartells;;000046-C;70;381;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517190;;;;;;;;;;
14819;The Fine Art and General Insurance Company Limited;Cartells;Q3588337;000028-C;72;53;Secció de Cartells (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517194;;;;;;;;;;
14717;Sense títol (Bock de Koekelberg);Cartells;Q3588337;000025-C;66;50;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517198;;;;;;;;;;
14245;Champagne L'Étincelle;Cartells;Q3588337;000027-C;74;54;Secció de Cartells (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517203;;;;;;;;;;
14700;Scribner's for September (Museu Nacional d'Art de Catalunya, inv 000509-C);Cartells;Q18716158;000509-C;559;365;Secció de Cartells (MNAC);1899;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517210;;;;;;;;;;
14692;Scribner's for July;Cartells;Q18716158;000508-C;558;369;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517215;;;;;;;;;;
14693;Scribner's for June;Cartells;Q18716158;000519-C;56;37;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517221;;;;;;;;;;
14881;Uncle Sam's Church;Cartells;Ethel Reed;000569-C;482;384;Secció de Cartells (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517222;;;;;;;;;;
14860;The Sunday Journal of March;Cartells;Q5485065;000543-C;378;502;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517223;;;;;;;;;;
14623;Paper de fumar Molí de Mornau;Cartells;Gaietà Cornet i Palau;000407-C;527;33;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517224;;;;;;;;;;
14796;The Century May;Cartells;Q5546197;000491-C;465;363;Secció de Cartells (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517226;;;;;;;;;;
14589;Moët & Chandon (L'éventail);Cartells;Q1398223;000559-C;424;633;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517228;;;;;;;;;;
14513;Kaiserbrunnen;Cartells;;000571-C;239;327;Secció de Cartells (MNAC);1899;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517230;;;;;;;;;;
14756;September Century. Salt-Water Number;Cartells;;000489-C;475;299;Secció de Cartells (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517232;;;;;;;;;;
14816;The Evolution of Woman;Cartells;;000497-C;458;307;Secció de Cartells (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517235;;;;;;;;;;
14520;L'oeuvre du grand air;Cartells;Henri Meunier;000556-C;356;453;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517237;;;;;;;;;;
14714;Sense títol (Ameublement Gouthier);Cartells;Henri Meunier;000600-C;408;272;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517239;;;;;;;;;;
14712;Sense títol (Ameublement Cambier);Cartells;Henri Meunier;000602-C;522;353;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517241;;;;;;;;;;
14725;Sense títol (La champignonnière d'Orp);Cartells;Henri Meunier;000603-C;547;392;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517243;;;;;;;;;;
14711;Sense títol (Affichette pour Odette Dulac);Cartells;Henri Meunier;000601-C;308;238;Secció de Cartells (MNAC);1890;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517245;;;;;;;;;;
14640;Pollet et Vittet;Cartells;Henri Meunier;000010-C;548;725;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517257;;;;;;;;;;
14800;The Century for September;Cartells;;000494-C;538;37;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517260;;;;;;;;;;
14571;Manufacture Royale de Corsets;Cartells;Henri Privat-Livemont;000319-C;74;51;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517262;;;;;;;;;;
14619;PD Corsets;Cartells;Henri Privat-Livemont;000044-C;636;39;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517263;;;;;;;;;;
14214;Cacao «A. Driessen»;Cartells;Henri Privat-Livemont;000045-C;74;405;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517264;;;;;;;;;;
14201;Bols;Cartells;Henri Privat-Livemont;000577-C;43;303;Secció de Cartells (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517265;;;;;;;;;;
14731;Sense títol (Majolique);Cartells;Henri Privat-Livemont;000596-C;366;275;Secció de Cartells (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517266;;;;;;;;;;
