Nid;Títol;Tipus;Autor;Num. Inventari;Alçada;Amplada;Col·lecció;Inici;Imatge;Subjecte representat;Localització;Col·lecció;Carrer;Codi catàleg;Coordenades;Diócesis;Estatus;Gènere;Material utilitzat;Part de;Població;Wikilink
3781;El Forjador 153c;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Buenos Aires;http://www.wikidata.org/entity/Q26836017
3782;El Novicio (Museu d'Art Modern de Tarragona, inv 3002);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24255341
3783;El Novicio (Museu d'Art Modern de Tarragona, inv 3204);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24258299
3784;El Treball 99;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836025
3785;El Treball 99a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Sabadell;http://www.wikidata.org/entity/Q26836026
3786;El davallament de la Creu 130;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836007
3787;El davallament de la Creu 130a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836005
3788;El davallament de la Creu 130b;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836006
3789;El petó de Judes;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836023
3790;El poeta Lasso de la Vega (Museu d'Art Modern de Tarragona, inv 3057);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24256963
3791;El prendiment de Jesús;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836024
3792;El treball i l'Ornamentalitat AO06;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836027
3793;El treball i l'Ornamentalitat AO07;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836028
3794;El treball i l'estudi (al·legoria) (1909-1912);Escultura;Antoni Parera i Saurina;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q23901941
3795;Elefant (Museu d'Art Modern de Tarragona, inv 3669);Escultura;Josep Pujol Montané;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24258385
3796;Emblema de l'ordre dels franciscans;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836029
3797;Enric Granados tocant el piano;Escultura;Ismael Smith;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24195127
3798;Entrada del procònsul Marius a Roma;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836030
3799;Entrevista de Colom i els Reis Catòlics a Santa Fe, davant de Granada;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836032
3800;Esbós per Sant Jordi Triomfant;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836034
3801;Esbós religiós/funerari;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836035
3802;Escultures i ornaments del Gremi de Pagesos;Escultura;Josep Maria Jujol i Gibert;;;;;;;;;;;;;;;;;;Tarragona;http://www.wikidata.org/entity/Q26877475
3803;Escut de l'Escola Pia de Terrassa;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836036
3804;Estudi de Joventud;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836039
3805;Estudi de La Font;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836040
3806;Estudi del natural (dona plorant);Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836041
3807;Estudi pel Monument al Dr. Robert;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836042
3808;Ezequiel;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Monistrol de Montserrat;http://www.wikidata.org/entity/Q26836044
3809;Faro Espiritual (Museu d'Art Modern de Tarragona, inv 3018);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24255344
3810;Faro Espiritual (Museu d'Art Modern de Tarragona, inv 3215);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24258475
3811;Festa de l'àrbre  (relleu) (1908);Escultura;Antoni Parera i Saurina;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q23902025
3812;Figura al·legòrica de la República Argentina (1910?);Escultura;Antoni Parera i Saurina;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q23901950
3813;Figura del Rei Mag;Escultura;Anonimat;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q23813333
3814;Figura d’apòstol;Escultura;Agapit Vallmitjana i Barbany;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q23812714
3815;Figura femenina 193;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836045
3816;Figura femenina 198;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836062
3817;Figura femenina 201;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836050
3818;Figura femenina 219;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Roses;http://www.wikidata.org/entity/Q26836065
3819;Figura femenina 220;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Manresa;http://www.wikidata.org/entity/Q26836058
3820;Figura femenina 221;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Figueres;http://www.wikidata.org/entity/Q26836066
3821;Figura femenina 222;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836060
3822;Figura femenina 96;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Sitges;http://www.wikidata.org/entity/Q26836063
3823;Figura femenina 96a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Manresa;http://www.wikidata.org/entity/Q26836064
3824;Figura femenina D05;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836051
3825;Figura femenina D13;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836052
3826;Figura femenina D15;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836053
3827;Figura femenina D16;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836054
3828;Figura femenina D18;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836055
3829;Figura femenina D19;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836056
3830;Figura femenina D31;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836048
3831;Figura femenina D32;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836057
3832;Figura femenina M11;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836049
3833;Figura femenina M11a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836047
3834;Figura femenina de perfil 75a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836067
3835;Figura femenina de perfil 76;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836068
3836;Figura femenina sedent (Futbol Club Barcelona);Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836069
3837;Figura masculina D04;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836070
3838;Figureta;Escultura;Anonimat;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q23955359
3839;Figureta;Escultura;Anonimat;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q23955361
3840;Fragment del Monument al Dr. Robert;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836071
3841;Gabriela;Escultura;Josep Reynés i Gurguí;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26722352
3842;Gasela (Museu d'Art Modern de Tarragona, inv 3662);Escultura;Josep Pujol Montané;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24258387
3843;Gerro amb figura femenina;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836072
3844;Grans ducs (Museu d'Art Modern de Tarragona, inv 3665);Escultura;Josep Pujol Montané;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24258380
3845;Hombre de la Mancha (Museu d'Art Modern de Tarragona, inv 3056);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24256827
3846;Idil·li;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836073
3847;Imatge per la Capella de la Soledat;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836076
3848;Immaculada Concepció;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836415
3849;Immaculada Concepció 31a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836081
3850;Immaculada Concepció 31b;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836080
3851;Immaculada Concepció 31c;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836082
3852;Immaculada Concepció 31d;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836083
3853;Immaculada Concepció 31f;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836078
3854;Immaculada Concepció 31g;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836077
3855;Immaculada Concepció 31i;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836084
3856;Insomni 146;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836085
3857;Insomni 146a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836086
3858;Isaïes;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Monistrol de Montserrat;http://www.wikidata.org/entity/Q26836087
3859;Jaume Callís;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836089
3860;Jeremies;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Monistrol de Montserrat;http://www.wikidata.org/entity/Q26836091
3861;Jesús i els Doctors;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Escorca;http://www.wikidata.org/entity/Q26836092
3862;Jesús i els Nens;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Sant Julià de Vilatorta;http://www.wikidata.org/entity/Q26836093
3863;Joventut 133a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836101
3864;Joventut 133b;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836099
3865;Joventut 133c;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836103
3866;Joventut 134;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836104
3867;Joventut 180;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836094
3868;Joventut 180*;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836098
3869;Joventut 180a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836097
3870;Joventut 180b;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836095
3871;Joventut 180c;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836096
3872;L'Avi;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Olot;http://www.wikidata.org/entity/Q26836107
3873;L'Oració de Jesús a l'hort de Getsemaní;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Escorca;http://www.wikidata.org/entity/Q26836112
3874;L'enervament AO02;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836110
3875;L'enervament AO02a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836111
3876;L'enervament AO02b;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836109
3877;L'Àngel de la Fe consolant la Desolació Humana;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;el Masnou;http://www.wikidata.org/entity/Q26836106
3878;La Divina Pastora 116;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836120
3879;La Flagel·lació;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Escorca;http://www.wikidata.org/entity/Q26836123
3880;La Font 168;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836127
3881;La Font 169;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836128
3882;La Font 170;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836125
3883;La Font 171;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Cerdanyola del Vallès;http://www.wikidata.org/entity/Q26836126
3884;La Font 200;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Buenos Aires;http://www.wikidata.org/entity/Q26836129
3885;La Intel·ligència guiant la Força;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836132
3886;La Meditació 66;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836133
3887;La Meditació 66a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836134
3888;La Primera Comunió 47;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836143
3889;La Primera Comunió 47a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836141
3890;La Primera Comunió 47b;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836144
3891;La Primera Comunió 47c;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836139
3892;La Primera Comunió 47d;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836145
3893;La Primera Comunió M01;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836137
3894;La Primera Comunió M01a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836138
3895;La Primera Comunió M01b;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836140
3896;La Recompensa;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836146
3897;La Sagrada Família 32;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836148
3898;La Sagrada Família M09;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836147
3899;La Santíssima Trinitat;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836149
3900;La Virtud;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Sabadell;http://www.wikidata.org/entity/Q26836150
3901;La Visitació;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Escorca;http://www.wikidata.org/entity/Q26836151
3902;La bellesa;Escultura;Josep Llimona i Bruguera;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Josep-llimona%20-%20La%20bellesa.jpg;;;;;;;;;;;;;http://www.wikidata.org/entity/Q23906748
3903;La benvinguda del nadó (1909-1912);Escultura;Antoni Parera i Saurina;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q23902186
3904;La poesia (Museu d'Art Modern de Tarragona, inv 3037);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24256960
3905;La poesia (Museu d'Art Modern de Tarragona, inv 3288);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24256961
3906;La poesía (Museu d'Art Modern de Tarragona, inv 3325);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24256988
3907;La por AO03;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836136
3908;La por AO04;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836135
3909;Les flors 202;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836153
3910;Les flors 202b;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836152
3911;Lleona (Museu d'Art Modern de Tarragona, inv 3670);Escultura;Josep Pujol Montané;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24258377
3912;Lleona i els seus fills (1894);Escultura;Agapit Vallmitjana i Abarca;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q23902193
3913;Lliga Regionalista M02;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836154
3914;Lliga Regionalista als seus interventors;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836155
3915;Maqueta de monument a Saavedra (Museu d'Art Modern de Tarragona, inv 3043);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24256990
3916;Mare de Déu amb el Nen;Escultura;Venanci Vallmitjana i Barbany;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q23813326
3917;Mare de Déu amb el Nen 127;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836159
3918;Mare de Déu amb el Nen 127*;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836156
3919;Mare de Déu amb el Nen 127a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Cerdanyola del Vallès;http://www.wikidata.org/entity/Q26836162
3920;Mare de Déu amb el Nen 127b;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;El Vendrell;http://www.wikidata.org/entity/Q26836160
3921;Mare de Déu amb el Nen 127c;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Monistrol de Montserrat;http://www.wikidata.org/entity/Q26836163
3922;Mare de Déu amb el Nen 127d;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836158
3923;Mare de Déu amb el Nen 228;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836165
3924;Mare de Déu amb el Nen, Sant Bonaventura i Sant Tomàs;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836166
3925;Mare de Déu de Montserrat 215;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836416
3926;Mare de Déu de Montserrat 215a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Monistrol de Montserrat;http://www.wikidata.org/entity/Q26836168
3927;Mare de Déu de Montserrat 215b;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Monistrol de Montserrat;http://www.wikidata.org/entity/Q26836167
3928;Mare de Déu de Montserrat de l'Institut de Cultura de la Dona;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Monistrol de Montserrat;http://www.wikidata.org/entity/Q26836169
3929;Mare de Déu del Roser 126;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836177
3930;Mare de Déu del Roser 126*;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836171
3931;Mare de Déu del Roser 126a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836173
3932;Mare de Déu del Roser 126b;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836175
3933;Mare de Déu dels Dolors;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Monistrol de Montserrat;http://www.wikidata.org/entity/Q26836180
3934;Maria la Gitana (Museu d'Art Modern de Tarragona, inv 3016);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24255343
3935;Maria la Gitana (Museu d'Art Modern de Tarragona, inv 3213);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24258291
3936;Mariner de Tarragona (Museu d'Art Modern de Tarragona, inv 5142);Escultura;Emili Fontbona i Ventosa;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24258404
3937;Martiri de Sant Esteve;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Saragossa;http://www.wikidata.org/entity/Q26836182
3938;Mascarilla de Wagner (Museu d'Art Modern de Tarragona, inv 3040);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24256959
3939;Mascarilla de Wagner (Museu d'Art Modern de Tarragona, inv 3228);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24258289
3940;Maternitat;Escultura;Manolo Martínez Hugué;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24049014
3941;Maternitat 182;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836186
3942;Maternitat 182a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836184
3943;Medalla de la V Exposició Internacional d’Art a Joaquim Mir Trinxet (1907);Escultura;Eusebi Arnau i Mascort;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q23901861
3944;Meditació;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Cadaqués;http://www.wikidata.org/entity/Q26835769
3945;Meditació 145;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836187
3946;Meditació 145a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836189
3947;Meditació 145b;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836188
3948;Meditació 184;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836190
3949;Minera de Puertollano (Museu d'Art Modern de Tarragona, inv 3021);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24255333
3950;Minera de Puertollano (Museu d'Art Modern de Tarragona, inv 3216);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24258238
3951;Minera de Puertollano (Museu d'Art Modern de Tarragona, inv 3217);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24258245
3952;Minero de Almadén (Museu d'Art Modern de Tarragona, inv 3028);Escultura;Julio Antonio;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q24255325
3953;Modèstia;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q23906747
3954;Modèstia 20;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836196
3955;Modèstia 20a;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836200
3956;Modèstia 20b;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836197
3957;Modèstia 20d;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836192
3958;Modèstia 20e;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q26836191
3959;Modèstia 20f;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Barcelona;http://www.wikidata.org/entity/Q26836194
3960;Monument a Colom;Escultura;Josep Llimona i Bruguera;;;;;;;;;;;;;;;;;;Santander;http://www.wikidata.org/entity/Q26836202
3961;Monument a Joan Pere Fontanella;Escultura;Miquel Blay i Fàbregas;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20Joan%20Pere%20Fontanella.JPG;;;;;;;;;;;;;http://www.wikidata.org/entity/Q25349492
